solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,mape,nrmse,decomp.rssd,rsq_train,lambda,lambda_hp,lambda_max,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
1_305_7,Google_other_S,0.635594291011719,58.7398136288205,0.00117941959739821,0.140862862419234,0.00122418972455476,58.7398136288205,0.00117941959739821,0.140862862419234,0.00122418972455476,TRUE,0.0257006172679145,0.0114802673500601,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,3782683,9600.71827411168,0.0257006172679145,0.0114802673500601,1.720238590797e-06,1.55286112076588e-05,64397.25913846,0.0165155260744969,1.86395239354376e-06
1_305_7,Google_trends_1,21.3410366110825,1763.07592045534,0.0354002875362488,2.54045521679443,0.022078205132843,1763.07592045534,0.0354002875362488,2.54045521679443,0.022078205132843,TRUE,,,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,,,,,,,,,
1_305_7,Google_undefined_S,0,0,0,0,0,0,0,0,0,TRUE,0.00130483517801669,0,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,192049,4572.59523809524,0.00130483517801669,0,0,0,Inf,0,0
1_305_7,Google_youtube_S,1.51754839384131,15.199641638653,0.000305189174336459,0.073784668148801,0.000641236668247002,15.199641638653,0.000305189174336459,0.073784668148801,0.000641236668247002,TRUE,0.00046265667328154,0.00297065889142057,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,68095,3242.61904761905,0.00046265667328154,0.00297065889142057,3.61379350164573e-06,0.000223212301030223,4480.0398337572,0.0117181556425984,8.79705100376507e-06
1_305_7,Influencer_Post,1.42440706192548,555.518754150937,0.0111540991516934,2.32434625167756,0.0202000779250282,555.518754150937,0.0111540991516934,2.32434625167756,0.0202000779250282,TRUE,,,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,,,,,,,,,
1_305_7,Influencer_fix_S,17.1645291274048,80.2309814089853,0.00161093449138594,0.273825875115991,0.00237972462632877,80.2309814089853,0.00161093449138594,0.273825875115991,0.00237972462632877,TRUE,0.0158782316293749,0.0156805590523858,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,2336999,333857,0.0158782316293749,0.0156805590523858,2.24798949619119e-05,3.43307726742653e-05,29128.3860543463,7.50507029229902,9.5010355085634e-06
1_305_7,Number.of.dates_1,0.00674219474115503,368.305872125076,0.00739510625903694,1.68176197317386,0.0146156033701703,368.305872125076,0.00739510625903694,1.68176197317386,0.0146156033701703,TRUE,,,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,,,,,,,,,
1_305_7,Number.of.dates_2,0.00541252424855614,500.766743476414,0.0100547494875194,2.2866061345955,0.0198720918061756,500.766743476414,0.0100547494875194,2.2866061345955,0.0198720918061756,TRUE,,,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,,,,,,,,,
1_305_7,PR_I,1.37362938205579,10.7330266949389,0.000215505314732531,0.0544823690098424,0.00047348715740809,10.7330266949389,0.000215505314732531,0.0544823690098424,0.00047348715740809,TRUE,,,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,,,,,,,,,
1_305_7,Referral_P_1,0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,,,,,,,,,
1_305_7,Twitter_S,3.14347862923419,29.2845162647961,0.00058799526674155,0.180768618918495,0.0015709966559061,29.2845162647961,0.00058799526674155,0.180768618918495,0.0015709966559061,TRUE,0.00028573958730349,0.005723444716074,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,42055.887921,3504.65732675,0.00028573958730349,0.005723444716074,0.000100917737544307,0.000696323813678734,1436.11345807193,0.353682088283689,0.000199715432080805
1_305_7,Yahoo_S,2.94530745740066,74.8693337470862,0.00150327953070208,0.226191340625638,0.00196574959660456,74.8693337470862,0.00150327953070208,0.226191340625638,0.00196574959660456,TRUE,0.00117431021509119,0.014632664195511,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,172838,3456.76,0.00117431021509119,0.014632664195511,5.44734011452643e-05,0.000433176348644894,2308.52862380022,0.188301474142904,5.81010924231573e-05
1_305_7,Yahoo_other_S,2.52996894369948,69.0035309942121,0.00138550178688885,0.33991887189267,0.00295411567681188,69.0035309942121,0.00138550178688885,0.33991887189267,0.00295411567681188,TRUE,0.00201241894455216,0.0134862359100682,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,296193,4355.77941176471,0.00201241894455216,0.0134862359100682,5.20722739381476e-05,0.000232968135621747,4292.43251370491,0.226815338743555,7.24095036746253e-05
1_305_7,boolean_value_10,0.152353962919731,673.414187307374,0.0135212871919399,1.03602182662673,0.00900370227318143,673.414187307374,0.0135212871919399,1.03602182662673,0.00900370227318143,TRUE,,,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,,,,,,,,,
1_305_7,boolean_value_12,0.241310998658523,66.5756297235505,0.00133675266491749,5.12120228642696,0.044506572624881,66.5756297235505,0.00133675266491749,5.12120228642696,0.044506572624881,TRUE,,,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,,,,,,,,,
1_305_7,boolean_value_13,0.0305111227499875,77.8268100543872,0.00156266183548284,0.707516455039884,0.00614877732383048,77.8268100543872,0.00156266183548284,0.707516455039884,0.00614877732383048,TRUE,,,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,,,,,,,,,
1_305_7,boolean_value_14,0.238487201293539,153.64195397912,0.00308493201307365,1.12147411663591,0.0097463381501777,153.64195397912,0.00308493201307365,1.12147411663591,0.0097463381501777,TRUE,,,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,,,,,,,,,
1_305_7,boolean_value_16,-0.0195032254518591,-3003.29403083168,-0.0603022654973833,0,0,-3003.29403083168,-0.0603022654973833,0,0,FALSE,,,0,0.0513683880033924,0.0324119322595336,0.162483666016127,254.937489725087,0.121603207705332,2094.95682060692,7,305,1,1,2439,3,,,,,,,,,
